"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A"
"216959616020004","208669869020004","89010497","24839635010900",2014,53,8,37,81022,1,,2014,5,6,,2,1,2,0,47.322877,-121.223018,2300,,,1,,"M242Db",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","5",1,,,2,3,0,,
"238861755489998","234667968020004","89010497","22398706010497",2014,53,8,37,87316,1,,2014,7,1,,2,1,1,1,46.989574,-121.022895,4100,,,1,,"M242Cb",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","4",1,,,2,3,0,,
"238861078489998","234667968020004","89010497","22398712010497",2014,53,8,37,88607,1,,2014,8,12,,2,1,9,1,47.390001,-121.010955,4300,,,1,,"M242Db",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","5",1,,,2,3,0,,
"216958639020004","208669869020004","89010497","24839184010900",2014,53,8,37,89359,1,,2014,5,8,,2,1,3,0,47.173253,-120.447331,3100,,,1,,"M242Ca",5308,6,,7,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","3",0,,,2,3,0,,
"238861191489998","234667968020004","89010497","22398708010497",2014,53,8,37,91242,1,,2014,7,6,,2,1,3,0,47.091338,-120.904843,4300,,,1,,"M242Ca",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","1",1,,,2,3,0,,
"238861111489998","234667968020004","89010497","22398716010497",2014,53,8,37,91404,1,,2014,7,13,,2,1,6,0,47.323159,-121.333975,2500,,,1,,"M242Db",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","8",1,,,2,3,0,,
"216959362020004","208669869020004","89010497","24840109010900",2014,53,8,37,92624,1,,2014,5,29,,2,1,3,0,47.306402,-120.642103,3700,,,1,,"M242Dh",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","5",1,,,2,3,0,,
"216961481020004","208669869020004","89010497","24839365010900",2014,53,8,37,93887,2,,2014,9,1,,2,1,,,47.220563,-120.140153,2100,,,1,," 342Ig",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216960819020004","208669869020004","89010497","24839927010900",2014,53,8,37,94087,1,,2014,5,29,,2,1,7,0,47.318488,-121.004466,3700,,,1,1,"M242Dh",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",1,,,2,3,0,,
"238861183489998","234667968020004","89010497","22398707010497",2014,53,8,37,94482,1,,2014,7,3,,2,1,4,0,46.999427,-121.090291,3100,,,1,,"M242Ca",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","4",1,,,2,3,0,,
"216958643020004","208669869020004","89010497","24838254010900",2014,53,8,37,96757,2,,2014,9,1,,2,1,,,47.006207,-120.265347,2500,,,1,," 342Ig",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"238861083489998","234667968020004","89010497","22398713010497",2014,53,8,37,99271,1,,2014,8,18,,2,1,4,1,47.362707,-121.189426,4100,,,1,,"M242Db",5308,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","4",1,,,2,3,0,,
"216961747020004","208669869020004","90010497","24841686010900",2014,53,8,39,50562,2,,2014,9,1,,2,1,,,45.890327,-120.583328,2300,,,1,,"M242Cc",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216961657020004","208669869020004","90010497","24841715010900",2014,53,8,39,56239,1,,2014,4,16,,2,1,4,0,45.922296,-121.494106,1500,,,1,,"M242Cb",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"1",6,3,"","7",0,,,2,3,0,,
"216961524020004","208669869020004","90010497","13057362010497",2014,53,8,39,57049,2,,2014,9,1,,2,1,,,45.833716,-120.450682,1900,,,1,," 342Ig",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216958704020004","208669869020004","90010497","24841869010900",2014,53,8,39,59508,1,,2014,5,8,,2,1,5,0,45.984108,-121.148446,1900,,,1,,"M242Ca",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"1",6,3,"","4",0,,,2,3,0,,
"216958669020004","208669869020004","90010497","24842284010900",2014,53,8,39,59876,1,,2014,7,23,,2,1,7,0,46.003571,-120.969201,3700,,,1,,"M242Ca",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"1",6,3,"","4",0,,,2,3,0,,
"216960937020004","208669869020004","90010497","24842721010900",2014,53,8,39,60675,1,,2014,5,28,,2,1,5,0,46.03896,-120.660884,2900,,,1,,"M242Ca",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"1",6,3,"","3",0,,,2,3,0,,
"216959698020004","208669869020004","90010497","24841381010900",2014,53,8,39,63187,1,,2014,5,29,,2,1,2,0,45.808293,-121.128903,1700,,,1,,"M242Cc",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"1",6,3,"","3",0,,,2,3,0,,
"216959575020004","208669869020004","90010497","24842839010900",2014,53,8,39,64379,2,,2014,9,1,,2,1,,,46.032277,-120.117372,2500,,,1,," 342Ig",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"238861241489998","234667968020004","90010497","22398717010497",2014,53,8,39,67341,1,,2014,7,5,,2,1,3,0,45.896672,-121.581273,2100,,,1,,"M242Cb",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"2",2,4,"","5",1,,,2,3,0,,
"216961667020004","208669869020004","90010497","24841533010900",2014,53,8,39,68098,2,,2014,9,1,,2,1,,,45.843116,-120.808096,1700,,,1,,"M242Cc",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216958803020004","208669869020004","90010497","24841853010900",2014,53,8,39,69522,2,,2014,9,1,,2,1,,,45.898053,-120.262064,2500,,,1,," 342Ig",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216958677020004","208669869020004","90010497","24841156010900",2014,53,8,39,71197,2,,2014,9,1,,2,1,,,45.691595,-120.927653,2100,,,1,," 342Ig",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216959777020004","208669869020004","90010497","24841169010900",2014,53,8,39,75940,1,,2014,10,24,,2,1,6,0,45.781599,-121.455858,1300,,,1,,"M242Cc",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"1",6,3,"","3",0,,,2,3,0,,
"216960244020004","208669869020004","90010497","24841397010900",2014,53,8,39,77385,1,,2014,5,7,,2,1,4,0,45.841693,-121.288254,2500,,,1,,"M242Cc",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"1",6,3,"","7",0,,,2,3,0,,
"216960245020004","208669869020004","90010497","24841549010900",2014,53,8,39,79961,2,,2014,9,1,,2,1,,,45.838175,-120.945574,1500,,,1,," 342Ig",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216958804020004","208669869020004","90010497","24841702010900",2014,53,8,39,82298,2,,2014,9,1,,2,1,,,45.876668,-120.091029,1300,,,1,," 342Ig",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216961426020004","208669869020004","90010497","24842073010900",2014,53,8,39,82540,1,,2014,4,16,,2,1,5,0,45.979456,-121.292314,1900,,,1,,"M242Ca",5303,6,,7,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"1",6,3,"","8",0,,,2,3,0,,
"216960544020004","208669869020004","90010497","24842501010900",2014,53,8,39,88674,1,,2014,7,28,,2,1,7,0,45.986884,-120.79961,5100,,,1,,"M242Ca",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"1",6,3,"","4",0,,,2,3,0,,
"216958317020004","208669869020004","90010497","24841368010900",2014,53,8,39,98684,2,,2014,9,1,,2,1,,,45.736988,-120.246263,500,,,1,," 342Ie",5303,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216960336020004","208669869020004","90010497","24841565010900",2014,53,8,39,98781,1,,2014,4,17,,2,1,5,0,45.867618,-120.743485,1900,,,1,,"M242Cc",5303,6,,7,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",15.5,,1,4,24,"1",6,3,"","7",0,,,2,3,0,,
"216958287020004","208669869020004","92010497","13195383010497",2014,53,8,47,50993,1,,2014,9,12,,2,1,9,1,48.782735,-120.577075,5900,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",1,,,2,3,0,,
"216960252020004","208669869020004","92010497","13196865010497",2014,53,8,47,51185,3,8,2014,11,5,,2,1,,,48.98287,-120.785059,5900,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,1,24,"1",6,3,"","",1,,,2,3,0,,
"216958629020004","208669869020004","92010497","24853023010900",2014,53,8,47,51361,1,,2014,5,22,,2,1,6,0,48.377702,-119.882389,4300,,,1,1,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","3",0,,,2,3,0,,
"216960644020004","208669869020004","92010497","24854727010900",2014,53,8,47,51441,1,,2014,8,5,,2,1,6,0,48.546497,-119.106066,3500,,,1,,"M333Ag",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",1,,,2,3,0,,
"216960172020004","208669869020004","92010497","24853169010900",2014,53,8,47,52335,1,,2014,7,29,,2,1,6,1,48.384447,-119.050843,5300,,,1,,"M333Ag",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",0,,,2,3,0,,
"216960724020004","208669869020004","92010497","13195112010497",2014,53,8,47,52716,1,,2014,7,28,,2,1,8,0,48.678997,-120.358096,5500,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",1,,,2,3,0,,
"216959861020004","208669869020004","92010497","24852818010900",2014,53,8,47,53347,1,,2014,5,28,,2,1,5,0,48.372838,-119.932023,3700,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","3",1,,,2,3,0,,
"216961521020004","208669869020004","92010497","13195897010497",2014,53,8,47,53705,1,,2014,10,8,,2,1,8,0,48.869688,-120.052063,5500,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","3",1,,,2,3,0,,
"216960310020004","208669869020004","92010497","24857537010900",2014,53,8,47,54438,1,,2014,8,21,,2,1,7,0,48.968203,-119.865891,6100,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",0,,,2,3,0,,
"216960754020004","208669869020004","92010497","24851883010900",2014,53,8,47,54666,1,,2014,5,13,,2,1,7,0,48.212463,-119.006114,1900,,,1,,"M333Ah",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","7",0,,,2,3,0,,
"238861231489998","234667968020004","92010497","22398753010497",2014,53,8,47,54685,1,,2014,8,31,,2,1,6,4,48.771122,-120.161059,4900,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"3",2,4,"","4",1,,,2,3,0,,
"216958553020004","208669869020004","92010497","13240308010497",2014,53,8,47,54733,1,,2014,10,8,,2,1,7,0,48.932776,-118.930717,4100,,,1,,"M333Ag",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","3",1,,,2,3,0,,
"216959637020004","208669869020004","92010497","24851755010900",2014,53,8,47,55241,1,,2014,5,12,,2,1,5,0,48.265032,-119.223531,3300,,,1,,"M333Ah",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",0,,,2,3,0,,
"216960803020004","208669869020004","92010497","24851707010900",2014,53,8,47,56195,2,,2014,9,1,,2,1,,,48.164413,-119.196551,1700,,,1,," 342Im",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216959935020004","208669869020004","92010497","24851516010900",2014,53,8,47,56232,2,,2014,9,1,,2,1,,,48.070945,-118.99835,1300,,,1,," 342Im",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"238861075489998","234667968020004","92010497","22398759010497",2014,53,8,47,56938,1,,2014,8,4,,2,1,7,0,48.600533,-120.328212,4700,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","4",1,,,2,3,0,,
"216960094020004","208669869020004","92010497","24851691010900",2014,53,8,47,57074,2,,2014,9,1,,2,1,,,48.178107,-119.739675,1700,,,1,," 342Im",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216958311020004","208669869020004","92010497","24852012010900",2014,53,8,47,57316,1,,2014,8,27,,2,1,9,0,48.286282,-120.449831,6500,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",1,,,2,3,0,,
"238861283489998","234667968020004","92010497","22398747010497",2014,53,8,47,57642,1,,2014,5,30,,2,1,5,0,48.383649,-120.332458,3700,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","2",1,,,2,3,0,,
"216961487020004","208669869020004","92010497","24857332010900",2014,53,8,47,58819,2,,2014,9,1,,2,1,,,48.863235,-119.639363,1100,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216958272020004","208669869020004","92010497","24856485010900",2014,53,8,47,61239,2,,2014,9,1,,2,1,,,48.685181,-119.447648,1100,,,1,," 342Im",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"238861239489998","234667968020004","92010497","22398748010497",2014,53,8,47,61417,1,,2014,9,10,,2,1,6,0,48.589591,-119.917476,5700,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"3",2,4,"","3",1,,,2,3,0,,
"238861751489998","234667968020004","92010497","22398758010497",2014,53,8,47,62131,1,,2014,6,7,,2,1,2,0,48.567651,-119.148717,3900,,,1,,"M333Ag",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"3",2,4,"","7",1,,,2,3,0,,
"216961337020004","208669869020004","92010497","13196361010497",2014,53,8,47,62141,1,,2014,9,15,,2,1,9,0,48.923921,-120.565812,5500,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",1,,,2,3,0,,
"216961586020004","208669869020004","92010497","24853153010900",2014,53,8,47,65243,2,,2014,9,1,,2,1,,,48.36764,-119.574704,1100,,,1,," 342Im",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216958342020004","208669869020004","92010497","24855195010900",2014,53,8,47,65730,1,,2014,5,21,,2,1,6,0,48.652761,-120.175787,3500,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",1,,,2,3,0,,
"216958215020004","208669869020004","92010497","24852275010900",2014,53,8,47,66505,1,,2014,6,2,,2,1,7,0,48.26722,-118.855175,3100,,,1,,"M333Ah",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",0,,,2,3,0,,
"238861223489998","234667968020004","92010497","22398750010497",2014,53,8,47,66876,1,,2014,6,8,,2,1,4,9,48.54735,-119.074509,3500,,,1,,"M333Ag",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","7",1,,,2,3,0,,
"216961741020004","208669869020004","92010497","24854291010900",2014,53,8,47,66911,3,8,2014,11,10,,2,1,,,48.521094,-119.997338,5700,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,1,24,"1",6,3,"","",1,,,2,3,0,,
"216959559020004","208669869020004","92010497","24851563010900",2014,53,8,47,67266,1,,2014,5,19,,2,1,5,0,48.204641,-119.935362,3300,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","3",0,,,2,3,0,,
"216961389020004","208669869020004","92010497","24854559010900",2014,53,8,47,67882,1,,2014,6,30,,2,1,6,0,48.513724,-119.429565,3500,,,1,,"M333Ah",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","1",0,,,2,3,0,,
"216960872020004","208669869020004","92010497","",2014,53,8,47,68146,2,,2014,12,2,,1,1,,,48.368047,-119.434277,1900,,,1,," 342Im",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,1,24,"1",6,3,"","",0,,,2,3,0,,
"238861114489998","234667968020004","92010497","22398749010497",2014,53,8,47,68248,1,,2014,9,19,,2,1,2,0,48.651859,-120.284169,4500,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"3",2,4,"","3",1,,,2,3,0,,
"216960360020004","208669869020004","92010497","24854901010900",2014,53,8,47,68627,1,,2014,9,24,,2,1,6,0,48.628613,-120.504509,4700,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","1",1,,,2,3,0,,
"216960731020004","208669869020004","92010497","24856074010900",2014,53,8,47,68661,1,,2014,8,4,,2,1,2,0,48.661561,-119.834546,4700,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","7",1,,,2,3,0,,
"216960592020004","208669869020004","92010497","24851723010900",2014,53,8,47,69437,2,,2014,9,1,,2,1,,,48.220199,-119.582949,2500,,,1,," 342Id",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216959416020004","208669869020004","92010497","24857195010900",2014,53,8,47,70668,1,,2014,8,14,,2,1,5,0,48.859679,-119.488503,2300,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","7",0,,,2,3,0,,
"216959444020004","208669869020004","92010497","24856501010900",2014,53,8,47,70935,2,,2014,9,1,,2,1,,,48.740056,-119.273266,3300,,,1,," 342Im",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"238861116489998","234667968020004","92010497","",2014,53,8,47,71225,1,,2014,9,5,,1,1,7,0,48.131723,-120.279416,6700,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"3",2,4,"","3",1,,,2,3,0,,
"216961049020004","208669869020004","92010497","24851455010900",2014,53,8,47,71421,2,,2014,9,1,,2,1,,,48.025239,-119.681445,900,,,1,," 342Im",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216958791020004","208669869020004","92010497","13197377010497",2014,53,8,47,71594,3,8,2014,11,7,,2,1,,,48.978494,-120.417591,5700,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,1,24,"1",6,3,"","",1,,,2,3,0,,
"216961042020004","208669869020004","92010497","24855693010900",2014,53,8,47,71680,1,,2014,9,30,,2,1,6,0,48.694585,-119.986455,5900,,,1,,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","5",1,,,2,3,0,,
"238861238489998","234667968020004","92010497","22398734010497",2014,53,8,47,72120,1,,2014,8,30,,2,1,3,0,48.675082,-120.104003,4500,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","4",1,,,2,3,0,,
"238861115489998","234667968020004","92010497","22398741010497",2014,53,8,47,72141,1,,2014,5,29,,2,1,6,0,48.358319,-120.297479,3300,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","4",1,,,2,3,0,,
"216961561020004","208669869020004","92010497","24852474010900",2014,53,8,47,72471,1,,2014,5,27,,2,1,5,0,48.326017,-120.153221,2900,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","5",1,,,2,3,0,,
"216961068020004","208669869020004","92010497","24851500010900",2014,53,8,47,73554,2,,2014,9,1,,2,1,,,48.067071,-119.540802,1300,,,1,," 342Id",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216958642020004","208669869020004","92010497","24851471010900",2014,53,8,47,74458,2,,2014,9,1,,2,1,,,48.042878,-119.899006,900,,,1,," 342Im",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216960095020004","208669869020004","92010497","24851532010900",2014,53,8,47,74696,1,,2014,8,11,,2,1,2,0,48.140869,-120.111764,2300,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","7",0,,,2,3,0,,
"216958282020004","208669869020004","92010497","24852682010900",2014,53,8,47,75517,1,,2014,7,1,,2,1,3,0,48.34686,-119.759542,2700,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","1",0,,,2,3,0,,
"216958554020004","208669869020004","92010497","24857348010900",2014,53,8,47,75746,1,,2014,5,7,,2,1,3,1,48.854748,-119.121657,4100,,,1,,"M333Ah",5304,6,,7,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","9",0,,,2,3,0,,
"216958805020004","208669869020004","92010497","24853748010900",2014,53,8,47,76240,2,,2014,9,1,,2,1,,,48.480312,-120.174688,2100,,,1,," 342Im",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216961721020004","208669869020004","92010497","24856948010900",2014,53,8,47,76282,1,,2014,8,19,,2,1,4,0,48.866197,-119.973973,5700,,,1,1,"M242Dd",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","5",1,,,2,3,0,,
"238861192489998","234667968020004","92010497","",2014,53,8,47,76741,1,,2014,9,7,,1,1,7,0,48.162578,-120.23642,5300,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"2",2,4,"","3",1,,,2,3,0,,
"216959293020004","208669869020004","92010497","24851487010900",2014,53,8,47,76973,2,,2014,9,1,,2,1,,,48.055015,-119.372429,900,,,1,," 342Id",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"238861320489998","234667968020004","92010497","22398760010497",2014,53,8,47,77378,1,,2014,6,18,,2,1,2,0,48.860983,-119.05087,3700,,,1,,"M333Ag",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"3",2,4,"","7",1,,,2,3,0,,
"216958545020004","208669869020004","92010497","24851739010900",2014,53,8,47,77941,2,,2014,9,1,,2,1,,,48.193981,-119.387598,2300,,,1,," 342Id",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",,,2,4,24,"1",6,3,"","",,,,,,,,
"216961204020004","208669869020004","92010497","13216393010497",2014,53,8,47,80900,1,,2014,10,9,,2,1,3,0,48.750709,-118.905402,4100,,,1,,"M333Ag",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","4",0,,,2,3,0,,
"216959653020004","208669869020004","92010497","24856340010900",2014,53,8,47,81736,1,,2014,10,2,,2,1,7,0,48.712927,-119.655963,3700,,,1,,"M242De",5304,6,,1,"",2015-02-17,"489998","",2015-07-17,"489998","OFFSET",16,,1,4,24,"1",6,3,"","3",0,,,2,3,0,,
