"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A"
"168262698020004","168262429020004","1320351010538","144992469010661",2014,25,1,9,542,2,,2014,6,1,5,2,1,,,42.673793,-70.932827,,2,2,1,," 221Ak",2506,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1040,2,4,,"1",7,2,"","",,,,,,,,
"168262693020004","168262429020004","1320351010538","144992493010661",2014,25,1,9,712,3,2,2015,1,5,5,2,1,,,42.848492,-70.988322,,2,2,1,," 221Ak",2506,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1039,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262682020004","168262429020004","1320351010538","144992561010661",2014,25,1,9,773,2,,2015,2,3,5.2,2,1,,,42.722914,-71.216489,144,2,2,1,," 221Ai",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1148,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262697020004","168262429020004","1320351010538","144992467010661",2014,25,1,9,812,1,,2015,1,6,5.1,2,1,1,0,42.579353,-70.808409,184,2,2,1,," 221Ak",2506,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,934,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262784020004","168262429020004","1320351010538","144992499010661",2014,25,1,9,1053,1,,2015,1,5,5,2,1,1,0,42.619784,-70.939831,180,2,2,1,," 221Ak",2506,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1040,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262674020004","168262429020004","1320351010538","144997638010661",2014,25,1,9,1099,2,,2014,6,1,5,2,1,,,42.647325,-71.123621,,2,2,1,," 221Ai",2506,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1040,2,4,,"1",7,2,"","",,,,,,,,
"168262699020004","168262429020004","1320351010538","144992471010661",2014,25,1,9,1297,2,,2014,12,22,5.4,2,1,,,42.50759,-70.870039,124,2,2,1,," 221Aa",2506,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,934,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262754020004","168262429020004","1320352010538","144997602010661",2014,25,1,11,26,1,,2014,9,3,5.1,2,1,7,0,42.708801,-72.952719,1185,2,2,1,1,"M211Cc",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1702,1,4,,"1",7,2,"","",0,,,1,1,1,1,
"168262667020004","168262429020004","1320352010538","144997668010661",2014,25,1,11,172,1,,2014,11,24,5.3,2,1,4,0,42.609584,-72.270795,635,2,2,1,,"M211Bd",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1478,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262725020004","168262429020004","1320352010538","144997540010661",2014,25,1,11,331,1,,2014,10,27,5,2,1,5,0,42.665464,-72.366577,1087,2,2,1,,"M211Bd",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1478,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262727020004","168262429020004","1320352010538","144997544010661",2014,25,1,11,346,1,,2014,4,28,4.9,2,1,5,0,42.599131,-72.429055,791,2,2,1,," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1478,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262740020004","168262429020004","1320352010538","144997580010661",2014,25,1,11,507,1,,2015,1,15,5.2,2,1,5,0,42.594643,-72.825847,1554,2,2,1,,"M211Bb",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1590,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262739020004","168262429020004","1320352010538","144997578010661",2014,25,1,11,535,1,,2014,12,16,4.9,2,1,4,0,42.479079,-72.708044,1156,2,2,1,,"M211Bb",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1591,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262755020004","168262429020004","1320352010538","144997604010661",2014,25,1,11,749,1,,2014,5,13,5,2,1,7,0,42.666897,-72.952759,1314,2,2,1,,"M211Cc",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1703,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262717020004","168262429020004","1320352010538","144997335010661",2014,25,1,11,998,1,,2014,4,29,4.5,2,1,6,0,42.439713,-72.339562,981,2,2,1,," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1479,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262728020004","168262429020004","1320352010538","144997546010661",2014,25,1,11,1036,1,,2014,12,18,5.1,2,1,6,0,42.530173,-72.515561,674,2,2,1,," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1479,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262729020004","168262429020004","1320352010538","144997548010661",2014,25,1,11,1080,1,,2014,5,30,4.8,2,1,2,0,42.625844,-72.588057,333,2,2,1,," 221Af",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1590,1,4,,"1",7,2,"","",0,,,1,1,1,1,
"168262726020004","168262429020004","1320352010538","144997542010661",2014,25,1,11,1117,1,,2014,4,14,4.8,2,1,4,2,42.529932,-72.324884,996,2,2,1,," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1478,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262730020004","168262429020004","1320352010538","144997550010661",2014,25,1,11,1185,1,,2014,12,18,5.1,2,1,6,1,42.458252,-72.548598,639,2,2,1,," 221Af",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1479,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262737020004","168262429020004","1320352010538","144997574010661",2014,25,1,11,1259,1,,2014,5,15,4.7,2,1,3,0,42.707078,-72.709912,1140,2,2,1,,"M211Bb",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1590,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262722020004","168262429020004","1320353010538","144997534010661",2014,25,1,13,71,2,,2014,6,1,4.9,2,1,,,42.134991,-72.38123,,2,2,1,," 221Ah",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1369,2,4,,"1",7,2,"","",,,,,,,,
"168262720020004","168262429020004","1320353010538","144997530010661",2014,25,1,13,294,1,,2015,2,5,5,2,1,1,0,42.112979,-72.194543,747,2,2,1,," 221Ah",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1260,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262763020004","168262429020004","1320353010538","144997568010661",2014,25,1,13,325,1,,2014,5,27,5.1,2,1,6,0,42.198683,-72.876642,794,2,2,1,," 221Ae",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1592,1,4,,"1",7,2,"","",0,,,1,1,1,1,
"168262719020004","168262429020004","1320353010538","144997528010661",2014,25,1,13,358,1,,2014,12,17,4.9,2,1,4,0,42.204837,-72.333732,531,2,2,1,," 221Ah",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1369,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262671020004","168262429020004","1320353010538","144997648010661",2014,25,1,13,412,2,,2014,6,1,5,2,1,,,42.093384,-72.598592,,2,2,1,," 221Af",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1480,2,4,,"1",7,2,"","",,,,,,,,
"168262724020004","168262429020004","1320353010538","144997538010661",2014,25,1,13,422,3,2,2014,12,19,,1,1,,,42.07169,-72.41773,,,,1,," 221Ah",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1370,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262672020004","168262429020004","1320353010538","144997650010661",2014,25,1,13,498,3,2,2014,12,19,4.8,2,1,,,42.112182,-72.806539,,2,2,1,," 221Af",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1480,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262761020004","168262429020004","1320353010538","144997564010661",2014,25,1,13,1030,2,,2014,6,1,5,2,1,,,42.158356,-72.580385,,2,2,1,," 221Af",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1480,2,4,,"1",7,2,"","",,,,,,,,
"168262771020004","168262429020004","1320353010538","144997594010661",2014,25,1,13,1144,1,,2015,2,3,5,2,1,2,0,42.252559,-72.921477,1236,2,2,1,," 221Ae",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1592,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262758020004","168262429020004","1320354010538","144997584010661",2014,25,1,15,70,3,2,2015,2,10,4.9,2,1,,,42.350233,-72.817996,,2,2,1,," 221Ae",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1591,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262759020004","168262429020004","1320354010538","144997560010661",2014,25,1,15,496,1,,2014,5,28,4.9,2,1,5,0,42.304911,-72.578818,675,2,2,1,1," 221Af",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1479,1,4,,"1",7,2,"","",0,,,1,1,1,1,
"168262670020004","168262429020004","1320354010538","144997646010661",2014,25,1,15,541,1,,2014,12,17,4.9,2,1,3,2,42.409933,-72.562095,222,2,2,1,," 221Af",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1479,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262732020004","168262429020004","1320354010538","144997554010661",2014,25,1,15,544,3,2,2014,12,19,,1,1,,,42.320292,-72.440246,,,,1,," 221Af",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1479,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262723020004","168262429020004","1320354010538","144997536010661",2014,25,1,15,612,1,,2014,11,10,5.5,2,1,2,0,42.261814,-72.523898,353,2,2,1,," 221Af",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1480,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262760020004","168262429020004","1320354010538","144997562010661",2014,25,1,15,908,1,,2014,11,7,4.8,2,1,3,0,42.253029,-72.682428,236,2,2,1,," 221Af",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1480,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262767020004","168262429020004","1320354010538","144997586010661",2014,25,1,15,1106,3,2,2014,12,19,,1,1,,,42.287145,-72.847556,,,,1,," 221Ae",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1591,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262768020004","168262429020004","1320354010538","144997588010661",2014,25,1,15,1196,3,2,2014,12,19,5.6,2,1,,,42.370011,-72.968088,,2,2,1,,"M211Cc",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1591,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262788020004","168262429020004","1320355010538","144992507010661",2014,25,1,17,260,2,,2014,6,1,5,2,1,,,42.398874,-71.101779,,2,2,1,," 221Aa",2505,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1041,2,4,,"1",7,2,"","",,,,,,,,
"168262700020004","168262429020004","1320355010538","144992473010661",2014,25,1,17,436,1,,2014,8,26,5.2,2,1,2,1,42.453997,-71.09135,232,2,2,1,," 221Aa",2505,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1041,1,4,,"1",7,2,"","",0,,,1,1,1,1,
"168262688020004","168262429020004","1320355010538","144992664010661",2014,25,1,17,446,3,2,2015,1,23,5.7,2,1,,,42.37365,-71.521535,,2,2,1,," 221Ai",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1149,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262685020004","168262429020004","1320355010538","144992612010661",2014,25,1,17,595,1,,2014,12,15,5.1,2,1,3,0,42.685096,-71.467694,341,2,2,1,," 221Ai",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1148,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262683020004","168262429020004","1320355010538","144992578010661",2014,25,1,17,714,2,,2014,6,1,5,2,1,,,42.645104,-71.333516,,2,2,1,," 221Ai",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1148,2,4,,"1",7,2,"","",,,,,,,,
"168262790020004","168262429020004","1320355010538","144992511010661",2014,25,1,17,824,2,,2014,6,1,5,2,1,,,42.345423,-71.223549,,2,2,1,1," 221Aa",2504,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1041,2,4,,"1",7,2,"","",,,,,,,,
"168262832020004","168262429020004","1320355010538","144997690010661",2014,25,1,17,968,1,,2015,1,7,5.2,2,1,4,2,42.706088,-71.834041,237,2,2,1,," 221Ai",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1257,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262791020004","168262429020004","1320355010538","144992513010661",2014,25,1,17,970,1,,2014,12,8,5.6,2,1,1,0,42.351847,-71.34992,424,2,2,1,," 221Ai",2505,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1042,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262750020004","168262429020004","1320355010538","144994942010661",2014,25,1,17,981,1,,2015,1,6,5.7,2,1,3,0,42.45495,-71.457731,1136,2,2,1,," 221Ai",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1149,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262695020004","168262429020004","1320355010538","144993485010661",2014,25,1,17,1076,2,,2015,1,5,5.6,2,1,,,42.620262,-71.674144,,2,2,1,," 221Ai",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1257,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262684020004","168262429020004","1320355010538","144992595010661",2014,25,1,17,1173,2,,2014,6,1,5.1,2,1,,,42.582091,-71.361468,,2,2,1,," 221Ai",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1148,2,4,,"1",7,2,"","",,,,,,,,
"168262794020004","168262429020004","1320355010538","144992519010661",2014,25,1,17,1195,1,,2015,2,5,5.8,2,1,5,2,42.20125,-71.478319,,2,2,1,," 221Ai",2505,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1150,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262662020004","168262429020004","1320355010538","144997664010661",2014,25,1,17,1276,2,,2014,6,1,5,2,1,,,42.601987,-71.532667,,2,2,1,," 221Ai",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1257,2,4,,"1",7,2,"","",,,,,,,,
"168262793020004","168262429020004","1320357010538","144992517010661",2014,25,1,21,22,1,,2015,1,20,5.1,2,1,2,0,42.080894,-71.379126,251,2,2,1,," 221Ai",2504,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1043,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262703020004","168262429020004","1320357010538","144992479010661",2014,25,1,21,96,2,,2014,6,1,5,2,1,,,42.085733,-71.192062,,2,2,1,," 221Ai",2504,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,936,2,4,,"1",7,2,"","",,,,,,,,
"168262664020004","168262429020004","1320357010538","144997660010661",2014,25,1,21,474,1,,2014,6,23,4.5,2,1,1,0,42.267431,-71.225328,180,2,2,1,," 221Ai",2504,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1042,1,4,,"1",7,2,"","",0,,,1,1,1,1,
"168262702020004","168262429020004","1320357010538","144992477010661",2014,25,1,21,983,2,,2014,6,1,5,2,1,,,42.150144,-71.117897,,2,2,1,," 221Ai",2508,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,936,2,4,,"1",7,2,"","",,,,,,,,
"168262701020004","168262429020004","1320357010538","144992475010661",2014,25,1,21,1062,1,,2014,7,7,4.5,2,1,6,0,42.241372,-71.055672,209,2,2,1,," 221Aa",2508,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,935,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262665020004","168262429020004","1320357010538","144997662010661",2014,25,1,21,1287,2,,2014,7,7,5,2,1,,,42.069632,-71.212595,244,2,2,1,1," 221Ai",2504,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,936,1,4,,"1",7,2,"","",0,,,1,1,1,1,
"168262822020004","168262429020004","1320358010538","144992435010661",2014,25,1,23,133,2,,2014,6,1,5,2,1,,,41.794288,-70.64671,,2,2,1,," 221Ab",2509,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,726,2,4,,"1",7,2,"","",,,,,,,,
"168262799020004","168262429020004","1320358010538","144992447010661",2014,25,1,23,189,1,,2015,1,21,,1,1,4,0,41.965749,-70.851765,83,,,1,," 221Ac",2509,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,830,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262826020004","168262429020004","1320358010538","144997678010661",2014,25,1,23,221,2,,2014,6,1,4.9,2,1,,,42.131259,-70.934729,,2,2,1,," 221Ai",2509,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,935,2,4,,"1",7,2,"","",,,,,,,,
"168262668020004","168262429020004","1320358010538","144997654010661",2014,25,1,23,235,3,2,2015,1,20,5,2,1,,,41.833797,-70.997292,,2,2,1,," 221Ac",2504,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,831,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262797020004","168262429020004","1320358010538","144992443010661",2014,25,1,23,719,2,,2014,6,1,5,2,1,,,41.956117,-70.666982,,2,2,1,," 221Ab",2509,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,830,2,4,,"1",7,2,"","",,,,,,,,
"168262801020004","168262429020004","1320358010538","144992451010661",2014,25,1,23,919,2,,2014,6,1,4.9,2,1,,,41.916344,-70.873928,,2,2,1,1," 221Ac",2509,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,831,2,4,,"1",7,2,"","",,,,,,,,
"168262795020004","168262429020004","1320358010538","144992439010661",2014,25,1,23,1031,1,,2015,1,21,5,2,1,5,2,42.050522,-70.987874,134,2,2,1,," 221Ac",2508,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,936,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262660020004","168262429020004","1320358010538","144997656010661",2014,25,1,23,1069,2,,2014,6,1,5,2,1,,,42.221691,-70.870153,,2,2,1,," 221Aa",2508,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,935,2,4,,"1",7,2,"","",,,,,,,,
"168262800020004","168262429020004","1320358010538","144992449010661",2014,25,1,23,1100,1,,2015,1,21,5,2,1,4,1,42.145735,-70.774045,186,2,2,1,," 221Ac",2509,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,830,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262798020004","168262429020004","1320358010538","144992445010661",2014,25,1,23,1141,1,,2015,1,21,5,2,1,1,0,41.868326,-70.772019,152,2,2,1,," 221Ab",2509,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,726,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262663020004","168262429020004","1320360010538","144997666010661",2014,25,1,27,20,1,,2014,6,2,5.1,2,1,1,0,42.37971,-71.702215,531,2,2,1,," 221Ai",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1258,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262752020004","168262429020004","1320360010538","144995468010661",2014,25,1,27,53,2,,2014,6,1,5,2,1,,,42.544712,-71.917331,,2,2,1,,"M211Bd",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1367,2,4,,"1",7,2,"","",,,,,,,,
"168262712020004","168262429020004","1320360010538","144996397010661",2014,25,1,27,160,1,,2014,10,14,5.5,2,1,6,0,42.506947,-72.144699,1181,2,2,1,,"M211Bd",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1368,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262776020004","168262429020004","1320360010538","144993889010661",2014,25,1,27,169,1,,2014,11,25,5.4,2,1,5,0,42.378778,-71.839124,757,2,2,1,," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1258,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262777020004","168262429020004","1320360010538","144994022010661",2014,25,1,27,395,1,,2014,7,17,5,2,1,1,0,42.329574,-71.891911,1090,2,2,1,1," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1258,1,4,,"1",7,2,"","",0,,,1,1,1,1,
"168262811020004","168262429020004","1320360010538","144993158010661",2014,25,1,27,404,1,,2014,11,25,5,2,1,3,0,42.104395,-71.89564,617,2,2,1,," 221Ag",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1151,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262713020004","168262429020004","1320360010538","144996639010661",2014,25,1,27,415,1,,2014,5,14,5.1,2,1,5,1,42.324229,-72.05766,1008,2,2,1,," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1368,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262687020004","168262429020004","1320360010538","144992646010661",2014,25,1,27,487,1,,2014,6,16,4.6,2,1,3,0,42.531157,-71.593977,317,2,2,1,," 221Ai",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1149,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262828020004","168262429020004","1320360010538","144997682010661",2014,25,1,27,534,1,,2014,6,2,5.2,2,1,4,1,42.408542,-72.026818,931,2,2,1,," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1368,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262808020004","168262429020004","1320360010538","144992749010661",2014,25,1,27,615,2,,2014,6,1,5,2,1,,,42.242193,-71.803549,,2,2,1,," 221Ai",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1150,2,4,,"1",7,2,"","",,,,,,,,
"168262751020004","168262429020004","1320360010538","144995176010661",2014,25,1,27,874,3,2,2014,12,19,,1,1,,,42.659658,-72.011623,,,,1,,"M211Bd",2503,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1367,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262714020004","168262429020004","1320360010538","144996804010661",2014,25,1,27,916,1,,2014,10,14,4.9,2,1,1,0,42.270409,-72.110762,964,2,2,1,," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1259,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262690020004","168262429020004","1320360010538","144992698010661",2014,25,1,27,964,2,,2014,6,1,4.8,2,1,,,42.288318,-71.551343,,2,2,1,," 221Ai",2505,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1150,2,4,,"1",7,2,"","",,,,,,,,
"168262775020004","168262429020004","1320360010538","144993732010661",2014,25,1,27,1065,1,,2014,9,15,5.5,2,1,5,0,42.467692,-71.778748,670,2,2,1,," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1258,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262807020004","168262429020004","1320360010538","144992732010661",2014,25,1,27,1074,1,,2014,10,15,5,2,1,4,0,42.164164,-71.642467,494,2,2,1,," 221Ag",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1150,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262716020004","168262429020004","1320360010538","144997176010661",2014,25,1,27,1096,1,,2014,5,29,4.9,2,1,4,0,42.44413,-72.24421,885,2,2,1,1," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1368,1,4,,"1",7,2,"","",0,,,1,1,1,1,
"168262753020004","168262429020004","1320360010538","144995673010661",2014,25,1,27,1198,1,,2014,9,29,5.5,2,1,6,0,42.491749,-71.970813,1011,2,2,1,,"M211Bd",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1258,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262781020004","168262429020004","1320360010538","144994709010661",2014,25,1,27,1235,1,,2014,5,28,5.2,2,1,5,0,42.047659,-72.101964,813,2,2,1,," 221Ah",2501,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1260,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262804020004","168262429020004","1320360010538","144992544010661",2014,25,1,27,1241,1,,2014,10,15,4.9,2,1,4,0,42.049179,-71.585254,443,2,2,1,," 221Ag",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1043,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262715020004","168262429020004","1320360010538","144996973010661",2014,25,1,27,1242,1,,2014,5,14,5.1,2,1,6,2,42.359487,-72.26165,827,2,2,1,," 221Ah",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1368,1,4,,"1",7,2,"","",0,,,0,,0,,
"168262691020004","168262429020004","1320360010538","144992715010661",2014,25,1,27,1249,1,,2014,9,23,4.8,2,1,5,0,42.216906,-71.62962,622,2,2,1,," 221Ai",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1150,1,4,,"1",7,2,"","",0,,,1,1,1,1,
"168262666020004","168262429020004","1320360010538","144997672010661",2014,25,1,27,1267,1,,2014,8,25,5.4,2,1,6,0,42.012392,-71.782647,722,2,2,1,," 221Ag",2502,6,,1,"",2015-03-04,"489998","",2016-03-16,"489998","OFFSET",,1151,1,4,,"1",7,2,"","",0,,,1,1,1,1,
